L	b2	b4	b8	b16	b32	u2	u4	u8	u16	u32
762.0	2025.144481214108	2831.061783499987	3642.5225286038867	4320.43079148153	4815.303504802483	2317.8532577687215	2978.8626031309536	3855.0588196790727	4681.142857142857	5140.078431372549
763.0	2024.7917689563642	2830.89777131734	3642.3197804666893	4320.183039303852	4815.149501470276	2317.8235892470225	2978.862542123847	3855.0588196740196	4681.142857142857	5140.078431372549
764.0	2024.4391875382187	2830.733795447914	3642.117116809068	4319.935521526602	4814.995617379861	2317.79392110508	2978.8624811167424	3855.058819668967	4681.142857142857	5140.078431372549
765.0	2024.0867369089278	2830.5698558829804	3641.9145375898124	4319.688237842426	4814.841852403049	2317.7642533428893	2978.8624201096386	3855.0588196639137	4681.142857142857	5140.078431372549
766.0	2023.7344170177669	2830.4059526138117	3641.712042767735	4319.441187944403	4814.688206411804	2317.7345859604466	2978.862359102536	3855.058819658861	4681.142857142857	5140.078431372549
767.0	2023.3822278140303	2830.242085631684	3641.509632301668	4319.1943715260495	4814.534679278238	2317.704918957746	2978.862298095435	3855.058819653808	4681.142857142857	5140.078431372549
768.0	2023.0301692470339	2830.0782549278733	3641.3073061504624	4318.947788281323	4814.3812708746245	2317.6752523347836	2978.8622370883354	3855.058819648755	4681.142857142857	5140.078431372549
769.0	2022.6782412661114	2829.914460493659	3641.105064272994	4318.701437904611	4814.227981073381	2317.6455860915535	2978.8621760812366	3855.058819643702	4681.142857142857	5140.078431372549
770.0	2022.326443820617	2829.750702320323	3640.902906628154	4318.455320090741	4814.0748097470805	2317.6159202280514	2978.8621150741387	3855.058819638649	4681.142857142857	5140.078431372549
771.0	2021.9747768599248	2829.586980399148	3640.700833174858	4318.209434534973	4813.921756768445	2317.5862547442725	2978.8620540670427	3855.058819633596	4681.142857142857	5140.078431372549
772.0	2021.6232403334284	2829.423294721421	3640.498843872039	4317.963780933	4813.768822010351	2317.5565896402118	2978.861993059948	3855.058819628543	4681.142857142857	5140.078431372549
773.0	2021.2718341905406	2829.2596452784283	3640.296938678654	4317.71835898095	4813.616005345824	2317.526924915864	2978.861932052854	3855.0588196234903	4681.142857142857	5140.078431372549
774.0	2020.9205583806945	2829.09603206146	3640.0951175536784	4317.473168375381	4813.463306648042	2317.497260571225	2978.8618710457617	3855.058819618437	4681.142857142857	5140.078431372549
775.0	2020.5694128533423	2828.9324550618085	3639.893380456108	4317.228208813288	4813.310725790332	2317.46759660629	2978.8618100386707	3855.0588196133845	4681.142857142857	5140.078431372549
776.0	2020.2183975579567	2828.7689142707663	3639.691727344959	4316.983479992094	4813.158262646174	2317.437933021053	2978.8617490315805	3855.0588196083313	4681.142857142857	5140.078431372549
777.0	2019.8675124440285	2828.605409679632	3639.490158179269	4316.738981609651	4813.005917089197	2317.4082698155103	2978.8616880244917	3855.0588196032786	4681.142857142857	5140.078431372549
778.0	2019.5167574610698	2828.441941279702	3639.288672918096	4316.494713364246	4812.853688993179	2317.378606989657	2978.8616270174043	3855.0588195982255	4681.142857142857	5140.078431372549
779.0	2019.1661325586113	2828.2785090622765	3639.0872715205182	4316.250674954594	4812.701578232053	2317.348944543487	2978.8615660103183	3855.0588195931728	4681.142857142857	5140.078431372549
780.0	2018.8156376862034	2828.11511301866	3638.885953945632	4316.006866079833	4812.549584679897	2317.319282476997	2978.861505003233	3855.0588195881196	4681.142857142857	5140.078431372549
781.0	2018.4652727934163	2827.951753140155	3638.6847201525584	4315.763286439539	4812.3977082109395	2317.2896207901813	2978.8614439961493	3855.058819583067	4681.142857142857	5140.078431372549
782.0	2018.11503782984	2827.7884294180685	3638.4835701004367	4315.51993573371	4812.245948699562	2317.259959483035	2978.861382989067	3855.0588195780138	4681.142857142857	5140.078431372549
783.0	2017.764932745084	2827.625141843709	3638.282503748426	4315.276813662772	4812.094306020289	2317.2302985555534	2978.861321981986	3855.058819572961	4681.142857142857	5140.078431372549
784.0	2017.414957488777	2827.461890408388	3638.081521055706	4315.033919927577	4811.9427800478015	2317.200638007732	2978.8612609749057	3855.058819567908	4681.142857142857	5140.078431372549
785.0	2017.0651120105672	2827.298675103419	3637.8806219814783	4314.791254229404	4811.791370656925	2317.1709778395652	2978.861199967827	3855.058819562855	4681.142857142857	5140.078431372549
786.0	2016.7153962601233	2827.1354959201167	3637.679806484963	4314.548816269955	4811.6400777226345	2317.141318051049	2978.86113896075	3855.058819557802	4681.142857142857	5140.078431372549
787.0	2016.3658101871322	2826.9723528497966	3637.4790745254013	4314.306605751361	4811.488901120056	2317.111658642178	2978.8610779536734	3855.058819552749	4681.142857142857	5140.078431372549
788.0	2016.0163537413011	2826.8092458837805	3637.2784260620547	4314.0646223761705	4811.337840724459	2317.081999612947	2978.8610169465983	3855.058819547696	4681.142857142857	5140.078431372549
789.0	2015.6670268723572	2826.6461750133876	3637.0778610542066	4313.822865847362	4811.186896411266	2317.052340963352	2978.8609559395245	3855.058819542643	4681.142857142857	5140.078431372549
790.0	2015.3178295300463	2826.4831402299424	3636.8773794611566	4313.581335868332	4811.036068056047	2317.0226826933877	2978.860894932452	3855.0588195375904	4681.142857142857	5140.078431372549
791.0	2014.9687616641347	2826.320141524771	3636.67698124223	4313.340032142902	4810.885355534518	2316.993024803049	2978.860833925381	3855.058819532537	4681.142857142857	5140.078431372549
792.0	2014.619823224407	2826.1571788891997	3636.4766663567684	4313.098954375312	4810.734758722542	2316.9633672923314	2978.8607729183113	3855.0588195274845	4681.142857142857	5140.078431372549
793.0	2014.2710141606683	2825.994252314559	3636.276434764135	4312.858102270226	4810.584277496134	2316.93371016123	2978.8607119112426	3855.0588195224313	4681.142857142857	5140.078431372549
794.0	2013.9223344227426	2825.8313617921817	3636.076286423713	4312.617475532728	4810.433911731451	2316.90405340974	2978.860650904175	3855.0588195173787	4681.142857142857	5140.078431372549
795.0	2013.5737839604735	2825.6685073134	3635.8762212949077	4312.377073868318	4810.283661304803	2316.874397037856	2978.8605898971086	3855.0588195123255	4681.142857142857	5140.078431372549
796.0	2013.2253627237253	2825.5056888695512	3635.6762393371414	4312.136896982919	4810.133526092639	2316.844741045574	2978.860528890044	3855.058819507273	4681.142857142857	5140.078431372549
797.0	2012.8770706623798	2825.3429064519723	3635.47634050986	4311.8969445828725	4809.983505971563	2316.8150854328883	2978.86046788298	3855.0588195022196	4681.142857142857	5140.078431372549
798.0	2012.5289077263392	2825.180160052005	3635.276524772527	4311.657216374934	4809.833600818322	2316.785430199795	2978.8604068759178	3855.058819497167	4681.142857142857	5140.078431372549
799.0	2012.1808738655254	2825.01744966099	3635.0767920846265	4311.417712066281	4809.683810509809	2316.7557753462884	2978.8603458688563	3855.058819492114	4681.142857142857	5140.078431372549
800.0	2011.8329690298795	2824.854775270273	3634.877142405666	4311.178431364502	4809.534134923064	2316.726120872364	2978.860284861796	3855.058819487061	4681.142857142857	5140.078431372549
801.0	2011.4851931693618	2824.6921368712	3634.677575695169	4310.939373977609	4809.384573935272	2316.6964667780167	2978.8602238547373	3855.058819482008	4681.142857142857	5140.078431372549
802.0	2011.1375462339522	2824.5295344551205	3634.478091912682	4310.700539614021	4809.235127423767	2316.6668130632415	2978.86016284768	3855.0588194769553	4681.142857142857	5140.078431372549
803.0	2010.790028173651	2824.366968013384	3634.2786910177692	4310.46192798258	4809.085795266025	2316.6371597280345	2978.860101840624	3855.058819471902	4681.142857142857	5140.078431372549
804.0	2010.4426389384764	2824.204437537344	3634.0793729700176	4310.223538792536	4808.936577339671	2316.6075067723896	2978.860040833569	3855.058819466849	4681.142857142857	5140.078431372549
805.0	2010.0953784784667	2824.0419430183547	3633.8801377290333	4309.985371753556	4808.787473522473	2316.577854196303	2978.859979826515	3855.0588194617962	4681.142857142857	5140.078431372549
806.0	2009.7482467436794	2823.879484447774	3633.680985254442	4309.747426575717	4808.638483692344	2316.5482019997694	2978.8599188194626	3855.058819456743	4681.142857142857	5140.078431372549
807.0	2009.401243684192	2823.71706181696	3633.4819155058913	4309.509702969512	4808.489607727345	2316.518550182783	2978.8598578124115	3855.0588194516904	4681.142857142857	5140.078431372549
808.0	2009.0543692501	2823.554675117275	3633.2829284430463	4309.272200645844	4808.340845505677	2316.488898745341	2978.8597968053614	3855.0588194466372	4681.142857142857	5140.078431372549
809.0	2008.7076233915209	2823.392324340082	3633.084024025594	4309.034919316026	4808.192196905691	2316.4592476874373	2978.859735798313	3855.0588194415845	4681.142857142857	5140.078431372549
810.0	2008.3610060585893	2823.2300094767456	3632.885202213242	4308.797858691785	4808.043661805878	2316.4295970090666	2978.859674791265	3855.0588194365314	4681.142857142857	5140.078431372549
811.0	2008.014517201459	2823.0677305186337	3632.686462965716	4308.561018485253	4807.8952400848775	2316.399946710225	2978.859613784219	3855.0588194314787	4681.142857142857	5140.078431372549
812.0	2007.6681567703044	2822.905487457116	3632.487806242765	4308.324398408976	4807.746931621468	2316.370296790907	2978.859552777174	3855.0588194264255	4681.142857142857	5140.078431372549
813.0	2007.3219247153195	2822.7432802835638	3632.2892320041547	4308.087998175906	4807.598736294579	2316.340647251108	2978.8594917701307	3855.058819421373	4681.142857142857	5140.078431372549
814.0	2006.975820986716	2822.5811089893514	3632.0907402096727	4307.851817499406	4807.450653983275	2316.310998090823	2978.859430763088	3855.0588194163197	4681.142857142857	5140.078431372549
815.0	2006.6298455347264	2822.418973565854	3631.892330819127	4307.6158560932445	4807.302684566772	2316.281349310047	2978.859369756047	3855.058819411267	4681.142857142857	5140.078431372549
816.0	2006.283998309602	2822.2568740044494	3631.6940037923437	4307.3801136715965	4807.154827924424	2316.251700908776	2978.8593087490067	3855.058819406214	4681.142857142857	5140.078431372549
817.0	2005.9382792616136	2822.094810296518	3631.4957590891713	4307.1445899490445	4807.007083935731	2316.2220528870043	2978.859247741968	3855.058819401161	4681.142857142857	5140.078431372549
818.0	2005.592688341051	2821.932782433442	3631.297596669477	4306.909284640577	4806.859452480338	2316.1924052447275	2978.8591867349305	3855.058819396108	4681.142857142857	5140.078431372549
819.0	2005.2472254982238	2821.770790406605	3631.099516493148	4306.674197461587	4806.711933438029	2316.16275798194	2978.8591257278945	3855.0588193910553	4681.142857142857	5140.078431372549
820.0	2004.9018906834604	2821.608834207394	3630.901518520092	4306.439328127875	4806.5645266887295	2316.133111098638	2978.8590647208594	3855.058819386002	4681.142857142857	5140.078431372549
821.0	2004.5566838471088	2821.4469138271966	3630.703602710237	4306.20467635564	4806.417232112514	2316.1034645948157	2978.8590037138256	3855.058819380949	4681.142857142857	5140.078431372549
822.0	2004.211604939536	2821.285029257403	3630.5057690235312	4305.970241861489	4806.270049589593	2316.0738184704687	2978.858942706793	3855.0588193758963	4681.142857142857	5140.078431372549
823.0	2003.8666539111287	2821.1231804894073	3630.3080174199413	4305.736024362431	4806.1229790003235	2316.044172725592	2978.858881699762	3855.058819370843	4681.142857142857	5140.078431372549
824.0	2003.5218307122925	2820.9613675146015	3630.1103478594546	4305.502023575877	4805.976020225202	2316.0145273601815	2978.858820692732	3855.0588193657904	4681.142857142857	5140.078431372549
825.0	2003.1771352934527	2820.799590324385	3629.9127603020793	4305.2682392196375	4805.829173144868	2315.984882374231	2978.8587596857033	3855.0588193607373	4681.142857142857	5140.078431372549
826.0	2002.832567605053	2820.6378489101544	3629.7152547078445	4305.034671011929	4805.682437640102	2315.9552377677364	2978.8586986786754	3855.0588193556846	4681.142857142857	5140.078431372549
827.0	2002.4881275975574	2820.4761432633113	3629.517831036795	4304.801318671366	4805.535813591826	2315.925593540693	2978.8586376716494	3855.0588193506314	4681.142857142857	5140.078431372549
828.0	2002.143815221449	2820.314473375259	3629.320489249	4304.568181916961	4805.389300881103	2315.8959496930956	2978.8585766646243	3855.0588193455787	4681.142857142857	5140.078431372549
829.0	2001.7996304272292	2820.152839237401	3629.1232293045455	4304.3352604681295	4805.242899389142	2315.8663062249393	2978.8585156576005	3855.0588193405256	4681.142857142857	5140.078431372549
830.0	2001.4555731654193	2819.9912408411465	3628.9260511635403	4304.102554044683	4805.096608997283	2315.8366631362196	2978.858454650578	3855.058819335473	4681.142857142857	5140.078431372549
831.0	2001.1116433865604	2819.829678177903	3628.7289547861114	4303.87006236683	4804.9504295870165	2315.8070204269316	2978.858393643557	3855.0588193304197	4681.142857142857	5140.078431372549
832.0	2000.7678410412116	2819.668151239083	3628.5319401324055	4303.637785155183	4804.804361039967	2315.77737809707	2978.858332636537	3855.058819325367	4681.142857142857	5140.078431372549
833.0	2000.4241660799514	2819.5066600160985	3628.33500716259	4303.405722130748	4804.658403237905	2315.7477361466304	2978.858271629518	3855.058819320314	4681.142857142857	5140.078431372549
834.0	2000.080618453379	2819.345204500365	3628.1381558368516	4303.173873014924	4804.512556062736	2315.7180945756077	2978.858210622501	3855.058819315261	4681.142857142857	5140.078431372549
835.0	1999.737198112111	2819.183784683301	3627.941386115398	4302.942237529509	4804.36681939651	2315.688453383997	2978.8581496154843	3855.058819310208	4681.142857142857	5140.078431372549
836.0	1999.3939050067838	2819.0224005563255	3627.744697958455	4302.710815396699	4804.221193121414	2315.6588125717935	2978.8580886084696	3855.0588193051553	4681.142857142857	5140.078431372549
837.0	1999.050739088053	2818.861052110859	3627.5480913262695	4302.47960633908	4804.075677119776	2315.6291721389925	2978.858027601456	3855.058819300102	4681.142857142857	5140.078431372549
838.0	1998.707700306594	2818.6997393383276	3627.351566179108	4302.248610079634	4803.930271274064	2315.599532085589	2978.8579665944435	3855.058819295049	4681.142857142857	5140.078431372549
839.0	1998.3647886131007	2818.538462230155	3627.155122477257	4302.017826341738	4803.784975466883	2315.569892411578	2978.857905587432	3855.0588192899963	4681.142857142857	5140.078431372549
840.0	1998.0220039582853	2818.3772207777697	3626.9587601810226	4301.787254849163	4803.6397895809805	2315.5402531169552	2978.857844580422	3855.058819284943	4681.142857142857	5140.078431372549
841.0	1997.679346292881	2818.216014972602	3626.76247925073	4301.556895326066	4803.494713499242	2315.5106142017153	2978.8577835734136	3855.0588192798905	4681.142857142857	5140.078431372549
842.0	1997.3368155676387	2818.054844806083	3626.5662796467254	4301.326747497004	4803.34974710469	2315.4809756658533	2978.8577225664058	3855.0588192748373	4681.142857142857	5140.078431372549
843.0	1996.9944117333296	2817.893710269647	3626.3701613293747	4301.096811086921	4803.204890280488	2315.4513375093647	2978.8576615593997	3855.0588192697846	4681.142857142857	5140.078431372549
844.0	1996.6521347407424	2817.7326113547306	3626.174124259063	4300.867085821151	4803.060142909939	2315.4216997322446	2978.8576005523946	3855.0588192647315	4681.142857142857	5140.078431372549
845.0	1996.3099845406866	2817.571548052772	3625.978168396195	4300.637571425422	4802.915504876481	2315.392062334488	2978.857539545391	3855.058819259679	4681.142857142857	5140.078431372549
846.0	1995.96796108399	2817.410520355211	3625.782293701197	4300.408267625847	4802.770976063691	2315.36242531609	2978.857478538388	3855.0588192546256	4681.142857142857	5140.078431372549
847.0	1995.6260643214996	2817.249528253489	3625.586500134512	4300.179174148932	4802.626556355286	2315.3327886770458	2978.8574175313875	3855.058819249573	4681.142857142857	5140.078431372549
848.0	1995.2842942040813	2817.088571739053	3625.3907876566054	4299.95029072157	4802.482245635121	2315.3031524173507	2978.857356524387	3855.05881924452	4681.142857142857	5140.078431372549
849.0	1994.9426506826205	2816.927650803347	3625.195156227961	4299.721617071042	4802.338043787187	2315.273516537	2978.857295517388	3855.058819239467	4681.142857142857	5140.078431372549
850.0	1994.6011337080213	2816.766765437821	3624.9996058090824	4299.493152925015	4802.193950695612	2315.243881035988	2978.8572345103908	3855.058819234414	4681.142857142857	5140.078431372549
851.0	1994.259743231207	2816.6059156339256	3624.804136360494	4299.2648980115455	4802.049966244665	2315.2142459143106	2978.8571735033947	3855.0588192293612	4681.142857142857	5140.078431372549
852.0	1993.9184792031206	2816.445101383113	3624.6087478427385	4299.036852059074	4801.906090318748	2315.184611171963	2978.8571124963996	3855.058819224308	4681.142857142857	5140.078431372549
853.0	1993.5773415747228	2816.2843226768373	3624.4134402163786	4298.809014796427	4801.762322802401	2315.15497680894	2978.857051489406	3855.0588192192554	4681.142857142857	5140.078431372549
854.0	1993.236330296994	2816.1235795065563	3624.2182134419977	4298.581385952817	4801.618663580303	2315.125342825236	2978.8569904824135	3855.0588192142022	4681.142857142857	5140.078431372549
855.0	1992.8954453209349	2815.962871863729	3624.0230674801987	4298.353965257843	4801.475112537269	2315.095709220848	2978.856929475422	3855.058819209149	4681.142857142857	5140.078431372549
856.0	1992.554686597563	2815.8021997398155	3623.828002291602	4298.126752441483	4801.331669558248	2315.06607599577	2978.856868468432	3855.0588192040964	4681.142857142857	5140.078431372549
857.0	1992.2140540779164	2815.64156312628	3623.633017836851	4297.8997472341025	4801.188334528329	2315.0364431499975	2978.856807461443	3855.0588191990432	4681.142857142857	5140.078431372549
858.0	1991.8735477130513	2815.4809620145866	3623.438114076606	4297.672949366448	4801.045107332735	2315.006810683525	2978.856746454456	3855.0588191939905	4681.142857142857	5140.078431372549
859.0	1991.533167454044	2815.320396396203	3623.2432909715485	4297.4463585696485	4800.901987856824	2314.977178596348	2978.8566854474698	3855.0588191889374	4681.142857142857	5140.078431372549
860.0	1991.1929132519886	2815.1598662625975	3623.048548482379	4297.219974575218	4800.758975986094	2314.947546888462	2978.8566244404847	3855.0588191838847	4681.142857142857	5140.078431372549
861.0	1990.8527850579992	2814.9993716052427	3622.8538865698183	4296.993797115045	4800.616071606176	2314.9179155598617	2978.856563433501	3855.0588191788315	4681.142857142857	5140.078431372549
862.0	1990.5127828232085	2814.838912415611	3622.6593051946056	4296.767825921404	4800.473274602833	2314.8882846105425	2978.8565024265185	3855.058819173779	4681.142857142857	5140.078431372549
863.0	1990.1729064987674	2814.6784886851788	3622.4648043175002	4296.584077697789	4800.33058486197	2314.8586540404995	2978.856441419537	3855.0588191687257	4519.724137931034	5140.078431372549
864.0	1989.8331560358472	2814.518100405422	3622.270383899282	4296.440067196529	4800.188002269625	2314.8290238497275	2978.856380412557	3855.058819163673	4519.724137931034	5140.078431372549
865.0	1989.4935313856372	2814.357747567821	3622.0760439007495	4296.296120706272	4800.045526711967	2314.799394038222	2978.8563194055782	3855.05881915862	4519.724137931034	5140.078431372549
866.0	1989.1540324993464	2814.197430163858	3621.88178428272	4296.152238191359	4799.903158075305	2314.7697646059783	2978.856258398601	3855.058819153567	4519.724137931034	5140.078431372549
867.0	1988.8146593282015	2814.037148185016	3621.687605006033	4296.0084196161515	4799.760896246081	2314.7401355529914	2978.8561973916244	3855.058819148514	4519.724137931034	5140.078431372549
868.0	1988.4754118234498	2813.876901622781	3621.4935060315447	4295.864664945032	4799.618741110872	2314.710506879256	2978.8561363846497	3855.0588191434613	4519.724137931034	5140.078431372549
869.0	1988.136289936356	2813.716690468641	3621.2994873201324	4295.720974142403	4799.4766925563845	2314.6808785847684	2978.856075377676	3855.058819138408	4519.724137931034	5140.078431372549
870.0	1987.7972936182048	2813.5565147140846	3621.1055488326924	4295.577347172691	4799.334750469469	2314.651250669522	2978.856014370703	3855.0588191333554	4519.724137931034	5140.078431372549
871.0	1987.4584228202998	2813.396374350605	3620.911690530141	4295.433784000337	4799.192914737101	2314.6216231335134	2978.855953363732	3855.0588191283023	4519.724137931034	5140.078431372549
872.0	1987.1196774939622	2813.236269369696	3620.717912373413	4295.290284589809	4799.051185246394	2314.591995976737	2978.855892356762	3855.058819123249	4519.724137931034	5140.078431372549
873.0	1986.7810575905337	2813.076199762853	3620.5242143234636	4295.146848905592	4798.909561884594	2314.5623691991887	2978.855831349793	3855.0588191181964	4519.724137931034	5140.078431372549
874.0	1986.4425630613744	2812.9161655215744	3620.330596341268	4295.003476912194	4798.768044539082	2314.5327428008627	2978.8557703428255	3855.0588191131433	4519.724137931034	5140.078431372549
875.0	1986.104193857863	2812.7561666373604	3620.13705838782	4294.860168574145	4798.626633097371	2314.503116781755	2978.8557093358595	3855.0588191080906	4519.724137931034	5140.078431372549
876.0	1985.7659499313968	2812.5962031017134	3619.943600424133	4294.71692385599	4798.485327447108	2314.47349114186	2978.8556483288944	3855.0588191030374	4519.724137931034	5140.078431372549
877.0	1985.4278312333931	2812.4362749061374	3619.750222411239	4294.573742722301	4798.344127476069	2314.443865881173	2978.8555873219307	3855.0588190979847	4519.724137931034	5140.078431372549
878.0	1985.089837715287	2812.2763820421383	3619.556924310192	4294.430625137667	4798.203033072173	2314.4142409996903	2978.8555263149683	3855.0588190929316	4519.724137931034	5140.078431372549
879.0	1984.7519693285335	2812.1165245012253	3619.363706082063	4294.287571066701	4798.0620441234605	2314.384616497405	2978.855465308007	3855.058819087879	4519.724137931034	5140.078431372549
880.0	1984.4142260246053	2811.956702274908	3619.170567687942	4294.144580474033	4797.921160518111	2314.354992374314	2978.8554043010467	3855.0588190828257	4519.724137931034	5140.078431372549
881.0	1984.0766077549945	2811.7969153546996	3618.977509088941	4294.001653324316	4797.780382144434	2314.3253686304115	2978.855343294088	3855.058819077773	4519.724137931034	5140.078431372549
882.0	1983.7391144712124	2811.6371637321145	3618.784530246191	4293.858789582225	4797.639708890873	2314.295745265693	2978.8552822871306	3855.05881907272	4519.724137931034	5140.078431372549
883.0	1983.4017461247881	2811.477447398669	3618.5916311208402	4293.715989212451	4797.499140646002	2314.2661222801535	2978.855221280174	3855.058819067667	4519.724137931034	5140.078431372549
884.0	1983.064502667271	2811.3177663458814	3618.398811674058	4293.57325217971	4797.358677298527	2314.236499673788	2978.855160273219	3855.058819062614	4519.724137931034	5140.078431372549
885.0	1982.727384050228	2811.158120565273	3618.206071867032	4293.430578448737	4797.218318737287	2314.2068774465924	2978.855099266266	3855.0588190575613	4519.724137931034	5140.078431372549
886.0	1982.3903902252455	2810.998510048367	3618.013411660971	4293.287967984287	4797.078064851252	2314.177255598561	2978.855038259313	3855.058819052508	4519.724137931034	5140.078431372549
887.0	1982.0535211439285	2810.838934786687	3617.820831017101	4293.145420751139	4796.937915529522	2314.147634129689	2978.8549772523616	3855.0588190474555	4519.724137931034	5140.078431372549
888.0	1981.7167767579015	2810.67939477176	3617.6283298966696	4293.002936714089	4796.797870661329	2314.118013039972	2978.8549162454115	3855.0588190424023	4519.724137931034	5140.078431372549
889.0	1981.3801570188061	2810.519889995116	3617.435908260942	4292.860515837953	4796.657930136039	2314.088392329405	2978.854855238463	3855.058819037349	4519.724137931034	5140.078431372549
890.0	1981.0436618783044	2810.3604204482845	3617.243566071203	4292.718158087572	4796.518093843144	2314.0587719979835	2978.8547942315154	3855.0588190322965	4519.724137931034	5140.078431372549
891.0	1980.7072912880762	2810.2009861227993	3617.0513032887575	4292.575863427804	4796.37836167227	2314.0291520457017	2978.8547332245694	3855.0588190272433	4519.724137931034	5140.078431372549
892.0	1980.3710451998206	2810.0415870101956	3616.8591198749286	4292.433631823526	4796.238733513175	2313.9995324725555	2978.8546722176243	3855.0588190221906	4519.724137931034	5140.078431372549
893.0	1980.0349235652561	2809.88222310201	3616.6670157910603	4292.291463239643	4796.099209255743	2313.9699132785395	2978.8546112106806	3855.0588190171375	4519.724137931034	5140.078431372549
894.0	1979.6989263361183	2809.7228943897817	3616.474990998514	4292.149357641072	4795.959788789989	2313.9402944636495	2978.8545502037377	3855.0588190120848	4519.724137931034	5140.078431372549
895.0	1979.3630534641627	2809.563600865052	3616.283045458672	4292.007314992757	4795.820472006064	2313.91067602788	2978.8544891967967	3855.0588190070316	4519.724137931034	5140.078431372549
896.0	1979.0273049011632	2809.4043425193645	3616.091179132935	4291.8653352596575	4795.681258794242	2313.881057971227	2978.8544281898567	3855.058819001979	4519.724137931034	5140.078431372549
897.0	1978.691680598913	2809.2451193442644	3615.8993919827235	4291.723418406757	4795.54214904493	2313.851440293685	2978.854367182918	3855.0588189969258	4519.724137931034	5140.078431372549
898.0	1978.356180509223	2809.085931331298	3615.707683969477	4291.581564399057	4795.4031426486645	2313.821822995249	2978.8543061759806	3855.058818991873	4519.724137931034	5140.078431372549
899.0	1978.0208045839236	2808.926778472016	3615.5160550546534	4291.439773201583	4795.264239496111	2313.7922060759147	2978.854245169044	3855.05881898682	4519.724137931034	5140.078431372549
900.0	1977.6855527748637	2808.7676607579688	3615.324505199732	4291.298044779377	4795.125439478065	2313.762589535677	2978.8541841621086	3855.058818981767	4519.724137931034	5140.078431372549
901.0	1977.350425033911	2808.60857818071	3615.133034366209	4291.156379097504	4794.98674248545	2313.732973374531	2978.854123155175	3855.058818976714	4519.724137931034	5140.078431372549
902.0	1977.015421312952	2808.4495307317957	3614.9416425156014	4291.014776121048	4794.848148409321	2313.7033575924715	2978.8540621482425	3855.0588189716614	4519.724137931034	5140.078431372549
903.0	1976.680541563891	2808.290518402783	3614.750329609444	4290.873235815116	4794.7096571408565	2313.673742189494	2978.8540011413115	3855.058818966608	4519.724137931034	5140.078431372549
904.0	1976.3457857386522	2808.1315411852324	3614.559095609293	4290.7317581448315	4794.57126857137	2313.644127165594	2978.853940134381	3855.0588189615555	4519.724137931034	5140.078431372549
905.0	1976.0111537891778	2807.972599070704	3614.367940476721	4290.590343075341	4794.4329825923005	2313.6145125207663	2978.8538791274523	3855.0588189565024	4519.724137931034	5140.078431372549
906.0	1975.676645667429	2807.8136920507623	3614.1768641733215	4290.448990571811	4794.294799095215	2313.584898255006	2978.853818120525	3855.058818951449	4519.724137931034	5140.078431372549
907.0	1975.3422613253856	2807.6548201169726	3613.985866660709	4290.307700599428	4794.156717971811	2313.555284368308	2978.8537571135985	3855.0588189463965	4519.724137931034	5140.078431372549
908.0	1975.008000715045	2807.495983260904	3613.7949479005124	4290.166473123401	4794.018739113912	2313.525670860668	2978.853696106674	3855.0588189413434	4519.724137931034	5140.078431372549
909.0	1974.6738637884255	2807.337181474124	3613.6041078543835	4290.025308108957	4793.880862413469	2313.496057732081	2978.8536350997497	3855.0588189362907	4519.724137931034	5140.078431372549
910.0	1974.3398504975617	2807.1784147482063	3613.4133464839924	4289.884205521342	4793.743087762561	2313.4664449825423	2978.8535740928273	3855.0588189312375	4519.724137931034	5140.078431372549
911.0	1974.0059607945086	2807.0196830747236	3613.2226637510275	4289.743165325825	4793.605415053398	2313.436832612046	2978.853513085906	3855.058818926185	4519.724137931034	5140.078431372549
912.0	1973.6721946313382	2806.860986445253	3613.032059617198	4289.602187487697	4793.467844178313	2313.4072206205888	2978.8534520789863	3855.0588189211317	4519.724137931034	5140.078431372549
913.0	1973.3385519601431	2806.7023248513715	3612.8415340442302	4289.4612719722645	4793.330375029767	2313.3776090081647	2978.853391072067	3855.058818916079	4519.724137931034	5140.078431372549
914.0	1973.0050327330325	2806.5436982846595	3612.6510869938716	4289.320418744858	4793.193007500352	2313.3479977747693	2978.8533300651497	3855.058818911026	4519.724137931034	5140.078431372549
915.0	1972.6716369021356	2806.385106736699	3612.460718427886	4289.179627770826	4793.055741482783	2313.3183869203976	2978.8532690582333	3855.058818905973	4519.724137931034	5140.078431372549
916.0	1972.3383644195997	2806.226550199074	3612.2704283080584	4289.03889901554	4792.9185768699	2313.288776445045	2978.8532080513182	3855.05881890092	4519.724137931034	5140.078431372549
917.0	1972.005215237591	2806.0680286633706	3612.0802165961936	4288.89823244439	4792.781513554677	2313.2591663487065	2978.8531470444045	3855.0588188958673	4519.724137931034	5140.078431372549
918.0	1971.6721893082934	2805.9095421211773	3611.890083254114	4288.757628022783	4792.644551430208	2313.2295566313774	2978.853086037492	3855.058818890814	4519.724137931034	5140.078431372549
919.0	1971.33928658391	2805.751090564084	3611.7000282436597	4288.617085716154	4792.507690389714	2313.199947293052	2978.8530250305807	3855.0588188857614	4519.724137931034	5140.078431372549
920.0	1971.0065070166627	2805.5926739836823	3611.510051526694	4288.476605489952	4792.370930326547	2313.1703383337267	2978.8529640236707	3855.0588188807083	4519.724137931034	5140.078431372549
