L	b2	b3	b4	u2	u3	u4
630.0	1.2156390033349385e-8	13.613616317129742	700.0929506901108	5.549664877322862e-8	51.96888520257479	2987.242756990639
631.0	1.1654820229727304e-8	13.499522097736076	698.9011336489353	5.327678282229947e-8	51.553134120954184	2982.463168579454
632.0	1.117394507864725e-8	13.386384089432527	697.7113455477175	5.114571150940749e-8	51.14070904798655	2977.6912275097266
633.0	1.0712910723595644e-8	13.274194278319237	696.5235829316631	4.909988304903119e-8	50.731583375602646	2972.9269215457107
634.0	1.0270898537978541e-8	13.162944717659956	695.3378423518812	4.713588772706994e-8	50.32573070859784	2968.1702384712376
635.0	9.847123671543394e-9	13.052627527319158	694.1541203653735	4.525045221798714e-8	49.92312486292905	2963.4211660896835
636.0	9.440833656775126e-9	12.943234893203865	692.9724135350236	4.3440434129267653e-8	49.52373986402562	2958.6796922239396
637.0	9.051307072791975e-9	12.83475906671015	691.7927184295869	4.170281676409695e-8	49.12754994511342	2953.945804716381
638.0	8.677852264368675e-9	12.727192364174286	690.6150316236793	4.003470409353307e-8	48.734529545552505	2949.2194914288348
639.0	8.31980611381245e-9	12.620527166328484	689.4393496977676	3.843331592979174e-8	48.34465330918808	2944.5007402425485
640.0	7.976532863511109e-9	12.514755917761198	688.265669238158	3.689598329260007e-8	47.95789608271459	2939.7895390581602
641.0	7.647422987062531e-9	12.409871126381953	687.0939868369862	3.542014396089607e-8	47.574232914052864	2935.085875795667
642.0	7.3318921069810944e-9	12.305865362890664	685.9242990922074	3.400333820246022e-8	47.193639050740444	2930.389738394394
643.0	7.029379957059269e-9	12.202731260251388	684.7566026075846	3.2643204674361815e-8	46.81608993833451	2925.7011148129627
644.0	6.739349387541932e-9	12.100461513170503	683.5908939926795	3.133747648738734e-8	46.44156121882784	2921.019993029262
645.0	6.461285411346967e-9	11.999048877579243	682.427169862842	3.0083977427891845e-8	46.070028729077215	2916.346361040415
646.0	6.194694289638561e-9	11.898486170120593	681.265426839199	2.888061833077617e-8	45.701468499244605	2911.6802068627503
647.0	5.9391026551295495e-9	11.798766267640453	680.1056615486451	2.772539359754512e-8	45.335856751250645	2907.0215185317697
648.0	5.6940566715560904e-9	11.699882106683097	678.9478706238319	2.6616377853643317e-8	44.97316989724064	2902.3702841021186
649.0	5.4591212278322206e-9	11.601826682990842	677.7920507031579	2.5551722739497582e-8	44.61338453806271	2897.726491647555
650.0	5.233879165453402e-9	11.504593051007925	676.6381984307582	2.4529653829917678e-8	44.25647746175821	2893.090129260919
651.0	5.017930537777225e-9	11.40817432338851	675.4863104564946	2.3548467676720972e-8	43.902425642064145	2888.4611850541014
652.0	4.810891899866007e-9	11.312563670508856	674.3363834359453	2.260652896965213e-8	43.551206236927634	2883.839647158015
653.0	4.612395627630326e-9	11.217754319983543	673.1884140303946	2.1702267810866044e-8	43.20279658703222	2879.225503722562
654.0	4.422089265064525e-9	11.123739556185773	672.0423989068233	2.0834177098431403e-8	42.85717421433595	2874.6187429166057
655.0	4.239634898415136e-9	11.030512719771664	670.8983347378985	2.0000810014494147e-8	42.51431682062126	2870.019352927939
656.0	4.064708556170958e-9	10.938067207208578	669.7562182019631	1.920077761391438e-8	42.17420228605629	2865.427321963254
657.0	3.896999633809413e-9	10.846396470307347	668.6160459830261	1.8432746509357802e-8	41.83680866776784	2860.8426382481125
658.0	3.736210342277727e-9	10.755494015758456	667.4778147707534	1.769543664898349e-8	41.5021141984257	2856.2652900269154
659.0	3.5820551792296475e-9	10.665353404672105	666.3415212604565	1.698761918302415e-8	41.17009728483829	2851.6952655628725
660.0	3.4342604220788156e-9	10.575968252122117	665.2071621530838	1.6308114415703183e-8	40.84073650655959	2847.1325531379716
661.0	3.292563641968631e-9	10.487332226693683	664.0747341552097	1.5655789839075056e-8	40.51401061450711	2842.5771410529505
662.0	3.1567132377956095e-9	10.399439050034879	662.9442339790254	1.5029558245512054e-8	40.189898529591055	2838.029017627266
663.0	3.0264679894588284e-9	10.312282496411962	661.815658342329	1.4428375915691571e-8	39.86837934135432	2833.488171199062
664.0	2.9015966295421932e-9	10.225856392268375	660.6890039685154	1.3851240879063907e-8	39.54943230662349	2828.9545901251436
665.0	2.781877432668993e-9	10.140154615787461	659.5642675865669	1.329719124390135e-8	39.2330368481705	2824.428262780943
666.0	2.667097821799594e-9	10.05517109645883	658.4414459310427	1.2765303594145296e-8	38.91917255338514	2819.9091775604934
667.0	2.5570539907731953e-9	9.970899814648376	657.3205357420702	1.2254691450379484e-8	38.60781917295805	2815.3973228763966
668.0	2.451550542423423e-9	9.887334801171884	656.2015337653344	1.1764503792364304e-8	38.29895661957439	2810.892687159794
669.0	2.3504001416251914e-9	9.804470136872208	655.0844367520689	1.1293923640669732e-8	37.99256496661779	2806.3952588603383
670.0	2.2534231826567697e-9	9.722299952200013	653.9692414590454	1.0842166695042942e-8	37.68862444688485	2801.9050264461616
671.0	2.1604474702864105e-9	9.64081842679801	652.8559446485648	1.0408480027241224e-8	37.387115451309775	2797.421978403848
672.0	2.0713079140172696e-9	9.56001978908868	651.7445430884471	9.992140826151574e-9	37.0880185276993	2792.9461032384015
673.0	1.9858462349477098e-9	9.47989831586546	650.6350335520227	9.592455193105511e-9	36.7913143794777	2788.47738947322
674.0	1.903910684726479e-9	9.400448331887358	649.5274128181209	9.20875698538129e-9	36.49698386444188	2784.0158256500627
675.0	1.8253557761037318e-9	9.321664209476943	648.4216776710625	8.840406705966038e-9	36.205007993526344	2779.5614003290225
676.0	1.7500420245994522e-9	9.243540368121732	647.3178249006489	8.486790437727396e-9	35.91536792957813	2775.1141020884957
677.0	1.6778357008305788e-9	9.166071274078904	646.2158513021532	8.1473188202183e-9	35.628044986141504	2770.6739195251544
678.0	1.608608593057052e-9	9.089251439983327	645.11575367631	7.821426067409568e-9	35.343020626252375	2766.240841253914
679.0	1.5422377795251573e-9	9.013075424458874	644.0175288293069	7.508569024713185e-9	35.06027646124235	2761.8148559079073
680.0	1.4786054102039291e-9	8.937537831732984	642.9211735727748	7.208226263724657e-9	34.77979424955242	2757.3959521384545
681.0	1.4175984975270582e-9	8.862633311254479	641.8266847237774	6.919897213175671e-9	34.501555895555995	2752.984118615033
682.0	1.35910871576874e-9	8.788356557314563	640.7340591048032	6.643101324648643e-9	34.22554344839155	2748.5793440252487
683.0	1.3030322086972273e-9	8.714702308670995	639.6432935437554	6.377377271662697e-9	33.95173910080442	2744.1816170748084
684.0	1.2492694051645538e-9	8.64166534817543	638.5543848739426	6.12228218079619e-9	33.68012518799798	2739.7909264874884
685.0	1.1977248423049815e-9	8.569240502403865	637.4673299340695	5.877390893564342e-9	33.410684186493995	2735.4072610051085
686.0	1.1483069960282383e-9	8.4974226412902	636.3821255682277	5.642295257821768e-9	33.14339871300204	2731.0306093875
687.0	1.1009281185065657e-9	8.426206677762847	635.298768625886	5.416603447508897e-9	32.878251523298026	2726.66096041248
688.0	1.0555040823670128e-9	8.355587567384413	634.2172559618815	5.199939309608541e-9	32.61522551111164	2722.29830287582
689.0	1.0119542313123194e-9	8.285560307994372	633.1375844364104	4.991941737224199e-9	32.35430370702275	2717.9426255912185
690.0	9.702012369051463e-10	8.216119939354757	632.0597509150182	4.792264067735231e-9	32.09546927736657	2713.5939173902725
691.0	9.30170961261355e-10	8.14726154279881	630.9837522685909	4.600573505025822e-9	31.838705523147635	2709.2521671224476
692.0	8.917923254085309e-10	8.07898024088258	629.909585373346	4.416550564824789e-9	31.58399587896245	2704.9173636550518
693.0	8.549971830760013e-10	8.011271197039429	628.8372471108223	4.239888542231797e-9	31.331323911930753	2700.5894958732033
694.0	8.197201996922505e-10	7.944129615237461	627.7667343678722	4.070293000542525e-9	31.08067332063531	2696.2685526798064
695.0	7.858987363748702e-10	7.87755073963979	626.6980440366511	3.907481280520823e-9	30.832027934070222	2691.9545229955183
696.0	7.534727387070596e-10	7.811529854267673	625.6311730146095	3.7511820292999906e-9	30.585371710597666	2687.6473957587255
697.0	7.223846301031797e-10	7.746062282666471	624.5661182044831	3.601134748127991e-9	30.34068873691288	2683.3471599255113
698.0	6.925792095740203e-10	7.681143387574392	623.5028765142837	3.457089358202871e-9	30.097963227017576	2679.0538044696304
699.0	6.640035537102486e-10	7.6167685705940285	622.4414448572904	3.318805783874756e-9	29.857179521201434	2674.767318382479
700.0	6.366069227099969e-10	7.552933271866632	621.3818201520407	3.1860535525197655e-9	29.618322085031824	2670.487690673067
701.0	6.103406702837301e-10	7.48963296974913	620.3239993223209	3.0586114104189748e-9	29.38137550835157	2666.21491036799
702.0	5.85158157276418e-10	7.42686318049384	619.2679792971575	2.936266954002216e-9	29.146324504284753	2661.948966511401
703.0	5.610146688536363e-10	7.364619457930879	618.2137570108082	2.818816275842127e-9	28.91315390825048	2657.6898481649823
704.0	5.378673351045484e-10	7.302897393153224	617.1613294027526	2.706063624808442e-9	28.681848676984476	2653.4375444079183
705.0	5.156750549207915e-10	7.241692614204413	616.1106934176835	2.597821079816104e-9	28.452393887568594	2649.192044336866
706.0	4.943984230161008e-10	7.181000785768872	615.0618460054978	2.49390823662346e-9	28.22477473646805	2644.9533370659265
707.0	4.73999659957087e-10	7.120817608864827	614.0147841212878	2.3941519071585214e-9	27.998976538576304	2640.7214117266208
708.0	4.544425450809279e-10	7.061138820539802	612.9695047253315	2.2983858308721803e-9	27.774984726267693	2636.4962574678584
709.0	4.3569235218086044e-10	7.00196019356865	611.9260047830849	2.206450397637293e-9	27.552784848457552	2632.2778634559095
710.0	4.1771578784527323e-10	6.943277536154138	610.8842812651724	2.1181923817318014e-9	27.332362569669893	2628.06621887438
711.0	4.0048093234091514e-10	6.885086691630021	609.8443311473778	2.033464686462529e-9	27.113703669112528	2623.8613129241808
712.0	3.8395718293524755e-10	6.827383538166617	608.806151410636	1.952126099004028e-9	26.89679403975963	2619.663134823502
713.0	3.681151995573041e-10	6.770163988478843	607.7697390410231	1.8740410550438668e-9	26.681619687441554	2615.471673807784
714.0	3.529268527005697e-10	6.713423989536707	606.735091029749	1.7990794128421122e-9	26.468166729942023	2611.286919129692
715.0	3.3836517347537544e-10	6.657159522278209	605.702204373148	1.7271162363284275e-9	26.256421396102485	2607.1088600590842
716.0	3.2440430572211904e-10	6.60136660132467	604.6710760726695	1.6580315868752902e-9	26.046370024933665	2602.937485882989
717.0	3.1101946010028366e-10	6.546041274698426	603.6417031348698	1.5917103234002786e-9	25.837999064734195	2598.7727859055767
718.0	2.9818687007173196e-10	6.491179623542908	602.614082571403	1.5280419104642674e-9	25.63129507221632	2594.6147494481274
719.0	2.8588374970012e-10	6.4367777618450495	601.588211399013	1.4669202340456967e-9	25.426244711638592	2590.46336584901
720.0	2.7408825319149694e-10	6.382831836160032	600.5640866395235	1.4082434246838689e-9	25.222834753945488	2586.3186244636518
721.0	2.627794361042502e-10	6.329338025338334	599.541705319831	1.351913687696514e-9	25.021052075913918	2582.1805146645097
722.0	2.5193721815951924e-10	6.276292540255066	598.5210644718941	1.2978371401886534e-9	24.820883659306606	2578.0490258410464
723.0	2.4154234758604306e-10	6.223691623541581	597.5021611327268	1.2459236545811073e-9	24.622316590032153	2573.924147399701
724.0	2.3157636693613066e-10	6.171531549319319	596.4849923443884	1.1960867083978628e-9	24.425338057311894	2569.8058687638613
725.0	2.2202158031205694e-10	6.119808622935903	595.4695551539755	1.1482432400619483e-9	24.229935352853403	2565.694179373839
726.0	2.1286102194468942e-10	6.068519180703429	594.4558466136134	1.1023135104594703e-9	24.036095870030575	2561.5890686868406
727.0	2.040784260685536e-10	6.017659589638956	593.4438637804471	1.0582209700410915e-9	23.84380710307033	2557.4905261769413
728.0	1.9565819803984623e-10	5.967226247207177	592.4336037166332	1.0158921312394477e-9	23.653056646245762	2553.3985413350583
729.0	1.8758538664611236e-10	5.917215581065233	591.4250634893313	9.752564459898699e-10	23.4638321930758	2549.313103668922
730.0	1.7984565755841882e-10	5.867624048809678	590.4182401706946	9.36246188150275e-10	23.276121535531193	2545.234202703052
731.0	1.7242526787888447e-10	5.8184481377255635	589.4131308378626	8.98796340624264e-10	23.089912563246944	2541.1618279787267
732.0	1.653110417383739e-10	5.769684364537611	588.4097325729518	8.628444869992934e-10	22.90519326274097	2537.0959690539607
733.0	1.5849034690102405e-10	5.721329275163494	587.4080424630473	8.283307075193217e-10	22.72195171663904	2533.036615503474
734.0	1.519510723340629e-10	5.673379444469165	586.4080576001944	7.951974792185488e-10	22.540176102905928	2528.9837569186684
735.0	1.4568160670309203e-10	5.625831476026254	585.4097750813901	7.633895800498068e-10	22.35985469408268	2524.9373829075985
736.0	1.3967081775464907e-10	5.5786820018714804	584.4131920085746	7.328539968478145e-10	22.180975856530022	2520.897483094946
737.0	1.339080325494402e-10	5.53192768226809	583.4183054886228	7.035398369739018e-10	22.00352804967778	2516.864047121994
738.0	1.2838301851114545e-10	5.485565205469296	582.4251126333359	6.753982434949457e-10	21.827499825280356	2512.8370646465987
739.0	1.230859652571456e-10	5.439591287483702	581.4336105594334	6.483823137551479e-10	21.652879826678113	2508.8165253431644
740.0	1.1800746717890888e-10	5.394002671842675	580.4437963885437	6.224470212049419e-10	21.479656788064688	2504.802418902615
741.0	1.1313850674110726e-10	5.348796129369691	579.4556672471967	5.975491403567442e-10	21.30781953376017	2500.7947350323707
742.0	1.0847043846980671e-10	5.303968457951597	578.4692202668155	5.736471747424745e-10	21.13735697749009	2496.793463456319
743.0	1.0399497360130153e-10	5.259516482311798	577.4844525837063	5.507012877527755e-10	20.968258121670168	2492.7985939147884
744.0	9.970416536433379e-11	5.215437053785344	576.5013613390528	5.286732362426645e-10	20.800512056696807	2488.810116164525
745.0	9.559039486956515e-11	5.171727050095898	575.5199436789055	5.075263067929578e-10	20.63410796024323	2484.8280199786614
746.0	9.164635758124571e-11	5.128383375134577	574.5401967541746	4.872252545212395e-10	20.469035096561285	2480.8522951466953
747.0	8.78650503470586e-11	5.085402958740647	573.5621177206216	4.6773624434039e-10	20.305282815788797	2476.8829314744607
748.0	8.423975896311016e-11	5.042782756484052	572.5857037388502	4.490267945667743e-10	20.142840553262484	2472.9199187841014
749.0	8.076404625198576e-11	5.000519749449769	571.6109519742993	4.310657227841033e-10	19.981697828836385	2468.9632469140465
750.0	7.743174063270219e-11	4.958610944023969	570.6378595972337	4.1382309387273916e-10	19.821844246205693	2465.0129057189843
751.0	7.423692516226113e-11	4.917053371681972	569.666423782737	3.972701701178296e-10	19.663269492236047	2461.068885069834
752.0	7.117392702934559e-11	4.875844088777977	568.6966417107012	3.8137936331311635e-10	19.50596333629816	2457.131174853722
753.0	6.823730748150395e-11	4.834980176336551	567.7285105658216	3.661241887805917e-10	19.349915629607775	2453.1997649739556
754.0	6.542185216793604e-11	4.7944587398458784	566.7620275375856	3.5147922122936803e-10	19.195116304570913	2449.274645349997
755.0	6.272256188073362e-11	4.754276909052722	565.7971898202666	3.374200523801933e-10	19.041555374134344	2445.355805917437
756.0	6.013464367813501e-11	4.714431837759126	564.8339946129147	3.2392325028498554e-10	18.88922293114127	2441.4432366279693
757.0	5.765350237403228e-11	4.674920703620804	563.8724391193493	3.109663202735861e-10	18.73810914769214	2437.536927449364
758.0	5.5274732378619344e-11	4.635740707947224	562.9125205481504	2.9852766746264267e-10	18.588204274510602	2433.636868365445
759.0	5.299410987569292e-11	4.596889075503378	561.9542361126506	2.8658656076413696e-10	18.43949864031452	2429.7430493760603
760.0	5.0807585322716346e-11	4.5583630543131894	560.9975830309271	2.7512309833357143e-10	18.291982651192	2425.8554604970586
761.0	4.87112762603289e-11	4.520159915464595	560.0425585257937	2.641181744002286e-10	18.145646789982464	2421.974091760263
762.0	4.6701460418533105e-11	4.4822769529162425	559.0891598247923	2.535534474242194e-10	18.000481615662604	2418.098933213447
763.0	4.477456910731923e-11	4.444711483305812	558.1373841601853	2.4341130952725065e-10	17.856477762737303	2414.229974920305
764.0	4.292718087999088e-11	4.40746084575995	557.1872287689479	2.3367485714616063e-10	17.713625940635406	2410.367206960432
765.0	4.115601545794049e-11	4.370522401705787	556.2386908927584	2.243278628603142e-10	17.571916933110323	2406.5106194292957
766.0	3.945792790608699e-11	4.333893534684046	555.2917677779923	2.153547483459016e-10	17.43134159764544	2402.6602024382087
767.0	3.7829903048633705e-11	4.297571650163704	554.3464566757127	2.0674055841206553e-10	17.291890864864275	2398.8159461143073
768.0	3.626905011523062e-11	4.261554175358218	553.4027548416633	1.9847093607558292e-10	17.15355573794536	2394.9778406005244
769.0	3.477259760803483e-11	4.225838559043285	552.4606595362599	1.905320986325596e-10	17.016327292041797	2391.1458760555633
770.0	3.3337888380554884e-11	4.190422271376133	551.5201680245823	1.829108146872572e-10	16.880196673705463	2387.320042653874
771.0	3.196237491954079e-11	4.1553028037163235	550.5812775763669	1.755943820997669e-10	16.74515510031582	2383.500330585628
772.0	3.0643614821542164e-11	4.120477668448057	549.6439854659985	1.6857060681577622e-10	16.611193859513293	2379.686730056691
773.0	2.9379266456102565e-11	4.085944398803967	548.7082889725023	1.6182778254314517e-10	16.47830430863719	2375.8792312886003
774.0	2.816708480788935e-11	4.051700548690396	547.7741853795355	1.5535467124141936e-10	16.346477874168087	2372.0778245185384
775.0	2.7004917490376347e-11	4.0177436925141246	546.8416719753808	1.4914048439176257e-10	16.215706051174745	2368.2824999993086
776.0	2.5890700924000963e-11	3.984071425010564	545.9107460529372	1.4317486501609207e-10	16.085980402765347	2364.4932479993095
777.0	2.4822456672009718e-11	3.9506813610733844	544.9814049097123	1.3744787041544839e-10	15.957292559543225	2360.7100588025105
778.0	2.3798287927485885e-11	3.9175711355855687	544.0536458478152	1.3194995559883043e-10	15.829634219066877	2356.9329227084263
779.0	2.2816376145321556e-11	3.8847384032518844	543.127466173948	1.2667195737487722e-10	15.702997145314342	2353.161830032093
780.0	2.187497781315375e-11	3.852180838432762	542.202863199398	1.2160507907988211e-10	15.577373168151828	2349.3967711040414
781.0	2.097242135553096e-11	3.8198961349795586	541.2798342400303	1.1674087591668682e-10	15.452754182806613	2345.6377362702747
782.0	2.010710416581301e-11	3.787882006071211	540.3583766162795	1.1207124088001936e-10	15.32913214934416	2341.884715892242
783.0	1.9277489760534107e-11	3.756136184052251	539.4384876531423	1.0758839124481857e-10	15.206499092149405	2338.1377003468147
784.0	1.8482105051176137e-11	3.7246564202721815	538.520164680169	1.0328485559502583e-10	15.08484709941221	2334.3966800262597
785.0	1.7719537728507984e-11	3.6934404849261973	537.6034050314574	9.915346137122479e-11	14.964168322616914	2330.6616453382176
786.0	1.6988433754846406e-11	3.662486166897241	536.6882060456431	9.51873229163758e-11	14.844454976035978	2326.9325867056764
787.0	1.6287494959785607e-11	3.631791273599386	535.7745650658928	9.137982999972077e-11	14.72569933622769	2323.209494566947
788.0	1.561547673512649e-11	3.601353630822524	534.8624794398966	8.772463679973193e-11	14.60789374153787	2319.49235937564
789.0	1.4971185824912532e-11	3.5711710825783647	533.9519465198595	8.421565132774264e-11	14.491030591605565	2315.7811716006386
790.0	1.4353478206648323e-11	3.541241490947717	533.0429636624951	8.084702527463294e-11	14.37510234687272	2312.0759217260775
791.0	1.3761257059938471e-11	3.5115627359290555	532.1355282290165	7.761314426364762e-11	14.26010152809774	2308.3766002513157
792.0	1.3193470818940036e-11	3.4821327152883543	531.2296375851297	7.450861849310171e-11	14.146020715872957	2304.6831976909134
793.0	1.2649111305170298e-11	3.4529493444101793	530.325289101025	7.152827375337763e-11	14.032852550145973	2300.9957045746078
794.0	1.2127211937354435e-11	3.4240105561500287	529.4224801513701	6.866714280324253e-11	13.920589729744805	2297.3141114472883
795.0	1.162684601513449e-11	3.3953143006879105	528.5212081153024	6.592045709111282e-11	13.809225011906847	2293.638408868973
796.0	1.1147125073592079e-11	3.3668585453831494	527.6214703764209	6.328363880746831e-11	13.698751211811592	2289.968587414782
797.0	1.0687197305663111e-11	3.3386412746304086	526.7232643227792	6.075229325516958e-11	13.589161202117099	2286.3046376749185
798.0	1.0246246049643323e-11	3.310660489716915	525.8265873468771	5.832220152496279e-11	13.480447912500162	2282.6465502546384
799.0	9.823488339098959e-12	3.2829142086808893	524.9314368456539	5.598931346396428e-11	13.372604329200163	2278.994315774231
800.0	9.418173512607816e-12	3.255400466171156	524.0378102204807	5.3749740925405706e-11	13.26562349456656	2275.347924868992
801.0	9.029581880862037e-12	3.2281173133079286	523.1457048771521	5.1599751288389477e-11	13.159498506610026	2271.7073681892016
802.0	8.657023448765925e-12	3.2010628175447704	522.2551182258798	4.9535761236853895e-11	13.054222518557147	2268.072636400099
803.0	8.299836690259715e-12	3.1742350625317024	521.3660476812835	4.7554330787379737e-11	12.94978873840869	2264.4437201818587
804.0	7.957387373693826e-12	3.1476321479794644	520.4784906623854	4.565215755588455e-11	12.846190428501421	2260.8206102295676
805.0	7.629067435667884e-12	3.12125218952491	519.5924445926012	4.382607125364916e-11	12.743420905073409	2257.2032972532
806.0	7.31429390133491e-12	3.0950933185975344	518.7079068997328	4.2073028403503194e-11	12.641473537832821	2253.591771977595
807.0	7.012507849253466e-12	3.0691536822871144	517.8248750159615	4.039010726736306e-11	12.540341749530159	2249.9860251424307
808.0	6.723173418949797e-12	3.0434314432124663	516.9433463778403	3.877450297666854e-11	12.440019015533915	2246.3860475022025
809.0	6.4457768594277e-12	3.017924779391293	516.0633184262854	3.72235228576018e-11	12.340498863409644	2242.791829826199
810.0	6.1798256169366654e-12	2.992631884111132	515.1847886065708	3.573458194329772e-11	12.241774872502369	2239.203362898477
811.0	5.924847460378489e-12	2.9675509658013794	514.307754368319	3.4305198665565815e-11	12.143840673522348	2235.620637517839
812.0	5.680389642799397e-12	2.9426802479063845	513.4322131654942	3.293299071894318e-11	12.046689948134167	2232.0436444978104
813.0	5.446018097478817e-12	2.918017968759617	512.5581624563958	3.161567109018545e-11	11.950316428549096	2228.472374666614
814.0	5.221316667187334e-12	2.8935623814588785	511.68559970364953	3.0351044246578035e-11	11.854713897120703	2224.906818867147
815.0	5.00588636524528e-12	2.8693117537425668	510.8145223742009	2.913700247671491e-11	11.759876185943737	2221.34696795696
816.0	4.799344667069877e-12	2.845264367866971	509.94492793930834	2.7971522377646314e-11	11.665797176456188	2217.7928128082285
817.0	4.601324830952982e-12	2.8214185204846025	509.07681387453454	2.685266148254046e-11	11.572470799044538	2214.2443443077354
818.0	4.41147524686337e-12	2.797772522523541	508.21017765974005	2.577855502323884e-11	11.479891032652182	2210.701553356843
819.0	4.2294588121173e-12	2.774324699067791	507.3450167790759	2.4747412822309285e-11	11.388051904390965	2207.1644308714717
820.0	4.05495233280875e-12	2.7510733892386448	506.4813287209761	2.3757516309416913e-11	11.296947489155835	2203.6329677820772
821.0	3.887645949936515e-12	2.7280169460770343	505.6191109781503	2.2807215657040235e-11	11.206571909242589	2200.107155033626
822.0	3.727242589209155e-12	2.705153736426876	504.7583610475765	2.1894927030758626e-11	11.116919333968648	2196.586983585572
823.0	3.5734574335508682e-12	2.6824821408193866	503.89907643049406	2.101912994952828e-11	11.0279839792969	2193.072444411835
824.0	3.4260174173716464e-12	2.660000553358373	503.0412546323962	2.0178364751547147e-11	10.939760107462524	2189.5635285007756
825.0	3.2846607417037253e-12	2.63770738160648	502.18489316302276	1.937123016148526e-11	10.852242026602823	2186.0602268551747
826.0	3.1491364093433915e-12	2.615601046472396	501.3299895363531	1.859638095502585e-11	10.76542409039	2182.562530492206
827.0	3.01920377917273e-12	2.5936799820989993	500.4765412705987	1.7852525716824814e-11	10.679300697666882	2179.0704304434184
828.0	2.8946321388699494e-12	2.571942635752444	499.6245458881961	1.7138424688151824e-11	10.593866292085547	2175.583917754709
829.0	2.7752002952495836e-12	2.550387467712176	498.77400091579966	1.6452887700625748e-11	10.509115361748862	2172.102983486301
830.0	2.6606961815051555e-12	2.52901295116187	497.92490388427433	1.5794772192600717e-11	10.42504243885487	2168.6276187127232
831.0	2.550916480656921e-12	2.5078175720812785	497.07725232868853	1.5162981304896688e-11	10.341642099344032	2165.1578145227827
832.0	2.4456662645360674e-12	2.4867998291389934	496.2310437883071	1.455646205270082e-11	10.25890896254928	2161.6935620195463
833.0	2.3447586476643403e-12	2.465958233586098	495.3862758065839	1.3974203570592787e-11	10.176837690848885	2158.2348523203145
834.0	2.2480144554145183e-12	2.445291309150717	494.5429459311549	1.3415235427769075e-11	10.095422989322094	2154.781676556602
835.0	2.155261905862504e-12	2.4247975919334475	493.7010517138309	1.2878626010658313e-11	10.014659605407518	2151.3340258741114
836.0	2.0663363047661268e-12	2.404475630303665	492.8605907105905	1.236348097023198e-11	9.934542328564257	2147.891891432713
837.0	1.9810797531290483e-12	2.384323984796703	492.0215604815731	1.18689417314227e-11	9.855065989935744	2144.45526440642
838.0	1.8993408668305114e-12	2.3643412280118894	491.1839585910716	1.1394184062165792e-11	9.776225462016257	2141.02413598337
839.0	1.8209745078231005e-12	2.3445259445114393	490.34778260752546	1.093841669967916e-11	9.698015658320127	2137.5984973657964
840.0	1.7458415264212201e-12	2.3248767307201965	489.51303010351364	1.0500880031691992e-11	9.620431533053566	2134.178339770011
841.0	1.6738085142226887e-12	2.305392194826214	488.6796986557475	1.0080844830424312e-11	9.543468080789138	2130.763654426379
842.0	1.6047475672247313e-12	2.2860709566821673	487.84778584506387	9.67761103720734e-12	9.467120336142823	2127.354432579297
843.0	1.5385360587137504e-12	2.2669116477075937	487.0172892564178	9.290506595719046e-12	9.391383373453682	2123.9506654871698
844.0	1.4750564215256101e-12	2.2479129107919538	486.1882064788759	8.918886331890283e-12	9.316252306466051	2120.55234442239
845.0	1.4141959392898125e-12	2.2290734001985024	485.3605351056089	8.562130878614672e-12	9.241722288014323	2117.1594606713143
846.0	1.3558465462868886e-12	2.210391781468964	484.5342727338851	8.219645643470085e-12	9.167788509710208	2113.77200553424
847.0	1.2999046355636261e-12	2.191866731329014	483.70941696506316	7.89085981773128e-12	9.094446201632527	2110.389970325385
848.0	1.2462708749654202e-12	2.1734969375945408	482.88596540458497	7.575225425022029e-12	9.021690632019467	2107.0133463728644
849.0	1.1948500307590836e-12	2.1552810990787057	482.063915661969	7.272216408021148e-12	8.949517106963311	2103.6421250186677
850.0	1.14555079853294e-12	2.137217925499773	481.2432653508034	6.981327751700302e-12	8.877920970107605	2100.2762976186377
851.0	1.0982856410739397e-12	2.1193061373897155	480.4240120887388	6.702074641632289e-12	8.806897602346744	2096.915855542448
852.0	1.0529706329339263e-12	2.101544466003588	479.60615349748144	6.433991655966998e-12	8.73644242152797	2093.56079017358
853.0	1.0095253114090647e-12	2.083931653229655	478.7896872027864	6.1766319897283176e-12	8.666550882155745	2090.211092909302
854.0	9.678725336678217e-13	2.066466451500279	477.9746108344507	5.929566710139184e-12	8.597218475098499	2086.8667551606472
855.0	9.279383397738127e-13	2.0491476237035493	477.1609220263063	5.6923840417336165e-12	8.528440727297712	2083.52776835239
856.0	8.896518213602938e-13	2.031973943095652	476.34861841621324	5.464688680064272e-12	8.46021320147933	2080.194123923026
857.0	8.529449957231139e-13	2.01494419321398	475.53769764605306	5.246101132861701e-12	8.392531495867495	2076.865813324749
858.0	8.177526851085617e-13	1.9980571677909646	474.7281573617213	5.036257087547233e-12	8.325391243900555	2073.5428280234296
859.0	7.840124009817682e-13	1.9813116706686327	473.9199952131215	4.834806804045343e-12	8.25878811394935	2070.225159498592
860.0	7.516642330701672e-13	1.9647065157138792	473.11320885415796	4.641414531883529e-12	8.192717809037756	2066.912799243394
861.0	7.206507429849969e-13	1.948240526734451	472.30779594272855	4.455757950608188e-12	8.127176066565454	2063.6057387646047
862.0	6.90916862231954e-13	1.9319125373956314	471.5037541407187	4.2775276325838605e-12	8.06215865803293	2060.303969582581
863.0	6.624097944299033e-13	1.9157213911376276	470.701081113994	4.106426527280506e-12	7.997661388768666	2057.007483231249
